ID,longitude,latitude,date_time,b,t
1008-2013,5.439755,52.9306273,6/18/2013 0:41,2,6/18/2013 0:41
1008-2013,5.4397383,52.9306808,6/18/2013 1:11,2,6/18/2013 1:11
1008-2013,5.4396975,52.9306365,6/18/2013 1:41,2,6/18/2013 1:41
1008-2013,5.4359632,52.9206812,6/18/2013 2:11,2,6/18/2013 2:11
1008-2013,5.4359983,52.920558,6/18/2013 2:40,2,6/18/2013 2:40
1008-2013,5.4360495,52.9205041,6/18/2013 3:11,-1,6/18/2013 3:11
1008-2013,5.4374808,52.9217857,6/18/2013 3:31,-1,6/18/2013 3:31
1008-2013,5.4372813,52.9216798,6/18/2013 4:01,-1,6/18/2013 4:01
1008-2013,5.4369046,52.9215275,6/18/2013 4:31,-1,6/18/2013 4:31
1008-2013,5.4369509,52.9216712,6/18/2013 5:01,-1,6/18/2013 5:01
1008-2013,5.437901,52.9213031,6/18/2013 5:31,-1,6/18/2013 5:31
1008-2013,5.4369338,52.9216711,6/18/2013 6:01,-1,6/18/2013 6:01
1008-2013,5.4367291,52.9224351,6/18/2013 6:31,-1,6/18/2013 6:31
1008-2013,5.4365213,52.9220722,6/18/2013 7:03,-1,6/18/2013 7:03
1008-2013,5.4370628,52.9214927,6/18/2013 7:34,-1,6/18/2013 7:34
1008-2013,5.437142,52.9216681,6/18/2013 8:04,-1,6/18/2013 8:04
1008-2013,5.4383079,52.9214415,6/18/2013 8:34,-1,6/18/2013 8:34
1008-2013,5.4369853,52.9212753,6/18/2013 9:05,-1,6/18/2013 9:05
1008-2013,5.4371067,52.9215633,6/18/2013 9:35,-1,6/18/2013 9:35
1008-2013,5.4371013,52.9215179,6/18/2013 10:04,-1,6/18/2013 10:04
1008-2013,5.4373463,52.9210315,6/18/2013 10:35,-1,6/18/2013 10:35
1008-2013,5.4387741,52.921312,6/18/2013 11:06,-1,6/18/2013 11:06
1008-2013,5.4366279,52.9218255,6/18/2013 11:36,-1,6/18/2013 11:36
1008-2013,5.4365999,52.921944,6/18/2013 12:07,-1,6/18/2013 12:07
1008-2013,5.4374179,52.9214398,6/18/2013 12:37,-1,6/18/2013 12:37
1008-2013,5.436171,52.9215061,6/18/2013 13:07,-1,6/18/2013 13:07
1008-2013,5.4347146,52.9201747,6/18/2013 13:37,-1,6/18/2013 13:37
1008-2013,5.433997,52.920318,6/18/2013 13:52,-1,6/18/2013 13:52
1008-2013,5.4368086,52.9210398,6/18/2013 14:07,-1,6/18/2013 14:07
1008-2013,5.4369505,52.9211265,6/18/2013 14:22,-1,6/18/2013 14:22
1008-2013,5.4355121,52.9240799,6/18/2013 14:39,-1,6/18/2013 14:39
1008-2013,5.4394369,52.9291117,6/18/2013 14:55,2,6/18/2013 14:55
1008-2013,5.4395405,52.9289916,6/18/2013 15:10,2,6/18/2013 15:10
1008-2013,5.4365461,52.9230931,6/18/2013 15:26,2,6/18/2013 15:26
1008-2013,5.4366098,52.9230161,6/18/2013 15:41,-1,6/18/2013 15:41
1008-2013,5.433769,52.9211056,6/18/2013 15:56,-1,6/18/2013 15:56
1008-2013,5.4362039,52.921407,6/18/2013 16:13,-1,6/18/2013 16:13
1008-2013,5.4391226,52.9213839,6/18/2013 17:10,-1,6/18/2013 17:10
1008-2013,5.4381402,52.9214519,6/18/2013 17:25,-1,6/18/2013 17:25
1008-2013,5.4345735,52.9200613,6/18/2013 17:40,-1,6/18/2013 17:40
1008-2013,5.4346562,52.9198103,6/18/2013 17:55,-1,6/18/2013 17:55
1008-2013,5.4348341,52.9194213,6/18/2013 18:10,-1,6/18/2013 18:10
1008-2013,5.4350395,52.9194529,6/18/2013 18:25,-1,6/18/2013 18:25
1008-2013,5.4346289,52.919381,6/18/2013 18:41,-1,6/18/2013 18:41
1008-2013,5.4341732,52.9193323,6/18/2013 18:55,-1,6/18/2013 18:55
1008-2013,5.434593,52.9200387,6/18/2013 19:12,-1,6/18/2013 19:12
1008-2013,5.4339968,52.9194981,6/18/2013 19:29,-1,6/18/2013 19:29
1008-2013,5.4368412,52.9210638,6/18/2013 19:59,-1,6/18/2013 19:59
1008-2013,5.4368196,52.9210814,6/18/2013 20:29,2,6/18/2013 20:29
1008-2013,5.4368932,52.9210947,6/18/2013 20:59,2,6/18/2013 20:59
1008-2013,5.4399026,52.9307067,6/18/2013 21:30,2,6/18/2013 21:30
1008-2013,5.4398861,52.9307118,6/18/2013 22:02,2,6/18/2013 22:02
1008-2013,5.4400437,52.9307484,6/18/2013 22:32,2,6/18/2013 22:32
1008-2013,5.4396711,52.9307266,6/18/2013 23:03,2,6/18/2013 23:03
1008-2013,5.4396955,52.9307301,6/18/2013 23:33,2,6/18/2013 23:33
1008-2013,5.4396736,52.9307745,6/19/2013 0:03,2,6/19/2013 0:03
1008-2013,5.4396704,52.9307143,6/19/2013 0:34,2,6/19/2013 0:34
1008-2013,5.4396313,52.9307255,6/19/2013 1:34,2,6/19/2013 1:34
1008-2013,5.4396669,52.9307367,6/19/2013 2:04,2,6/19/2013 2:04
1008-2013,5.4350476,52.9206682,6/19/2013 2:34,2,6/19/2013 2:34
1008-2013,5.4358596,52.9204826,6/19/2013 3:04,2,6/19/2013 3:04
1008-2013,5.4358341,52.9201972,6/19/2013 3:34,2,6/19/2013 3:34
1008-2013,5.4338214,52.9196553,6/19/2013 4:05,2,6/19/2013 4:05
1008-2013,5.3900972,52.8772462,6/19/2013 4:35,2,6/19/2013 4:35
1008-2013,5.3903342,52.8774546,6/19/2013 5:04,2,6/19/2013 5:04
1008-2013,5.3901903,52.8770984,6/19/2013 5:34,2,6/19/2013 5:34
1008-2013,5.3795795,52.8724503,6/19/2013 6:04,2,6/19/2013 6:04
1008-2013,5.3796312,52.8733023,6/19/2013 6:34,2,6/19/2013 6:34
1008-2013,5.381985,52.8766385,6/19/2013 7:04,2,6/19/2013 7:04
1008-2013,5.3818417,52.8766493,6/19/2013 7:35,2,6/19/2013 7:35
1008-2013,5.3819225,52.8766107,6/19/2013 8:05,2,6/19/2013 8:05
1008-2013,5.3859826,52.8716033,6/19/2013 8:35,2,6/19/2013 8:35
1008-2013,5.3820263,52.8748388,6/19/2013 9:05,2,6/19/2013 9:05
1008-2013,5.3820202,52.8763694,6/19/2013 10:05,2,6/19/2013 10:05
1008-2013,5.3816822,52.8767598,6/19/2013 10:35,2,6/19/2013 10:35
1008-2013,5.3808149,52.8782857,6/19/2013 11:05,2,6/19/2013 11:05
1008-2013,5.4110797,52.9090939,6/19/2013 11:20,2,6/19/2013 11:20
1008-2013,5.4375373,52.9220999,6/19/2013 11:35,2,6/19/2013 11:35
1008-2013,5.4372309,52.9220866,6/19/2013 11:50,2,6/19/2013 11:50
1008-2013,5.4369923,52.9220262,6/19/2013 12:07,-1,6/19/2013 12:07
1008-2013,5.4369772,52.9220178,6/19/2013 12:23,-1,6/19/2013 12:23
1008-2013,5.4369143,52.9220185,6/19/2013 12:38,-1,6/19/2013 12:38
1008-2013,5.4370512,52.9219845,6/19/2013 12:52,-1,6/19/2013 12:52
1008-2013,5.4375323,52.9220873,6/19/2013 13:08,-1,6/19/2013 13:08
1008-2013,5.4371844,52.9219629,6/19/2013 13:23,-1,6/19/2013 13:23
1008-2013,5.4369585,52.9218281,6/19/2013 13:37,-1,6/19/2013 13:37
1008-2013,5.4371227,52.9216665,6/19/2013 14:08,-1,6/19/2013 14:08
1008-2013,5.4371218,52.9217919,6/19/2013 14:23,-1,6/19/2013 14:23
1008-2013,5.4371068,52.9218617,6/19/2013 14:37,-1,6/19/2013 14:37
1008-2013,5.4371371,52.9218734,6/19/2013 14:52,-1,6/19/2013 14:52
1008-2013,5.4368608,52.9220682,6/19/2013 15:10,-1,6/19/2013 15:10
1008-2013,5.4367818,52.9218357,6/19/2013 15:25,-1,6/19/2013 15:25
1008-2013,5.4366465,52.9219687,6/19/2013 15:40,-1,6/19/2013 15:40
1008-2013,5.4375379,52.9221416,6/19/2013 16:05,-1,6/19/2013 16:05
1008-2013,5.4354313,52.9222981,6/19/2013 16:21,-1,6/19/2013 16:21
1008-2013,5.4354236,52.9222722,6/19/2013 16:36,-1,6/19/2013 16:36
1008-2013,5.435343,52.9223246,6/19/2013 16:51,-1,6/19/2013 16:51
1008-2013,5.4356353,52.9222155,6/19/2013 17:05,-1,6/19/2013 17:05
1008-2013,5.4376389,52.9219957,6/19/2013 17:21,-1,6/19/2013 17:21
1008-2013,5.435318,52.9223315,6/19/2013 17:36,-1,6/19/2013 17:36
1008-2013,5.4354617,52.9222829,6/19/2013 17:51,-1,6/19/2013 17:51
1008-2013,5.435179,52.9199056,6/19/2013 18:06,-1,6/19/2013 18:06
1008-2013,5.4387894,52.9207479,6/19/2013 18:21,-1,6/19/2013 18:21
1008-2013,5.4381595,52.9223318,6/19/2013 18:36,-1,6/19/2013 18:36
1008-2013,5.4381203,52.921932,6/19/2013 18:51,-1,6/19/2013 18:51
1008-2013,5.4385842,52.9225002,6/19/2013 19:08,-1,6/19/2013 19:08
1008-2013,5.4378983,52.9222959,6/19/2013 19:23,-1,6/19/2013 19:23
1008-2013,5.4382706,52.9217919,6/19/2013 19:37,-1,6/19/2013 19:37
1008-2013,5.4359361,52.9224452,6/19/2013 19:52,-1,6/19/2013 19:52
1008-2013,5.4364695,52.9223089,6/19/2013 20:22,-1,6/19/2013 20:22
1008-2013,5.4354801,52.9223283,6/19/2013 20:53,-1,6/19/2013 20:53
1008-2013,5.4359158,52.9200236,6/19/2013 21:23,-1,6/19/2013 21:23
1008-2013,5.4360045,52.9200782,6/19/2013 21:53,-1,6/19/2013 21:53
1008-2013,5.4400265,52.9307034,6/19/2013 22:25,2,6/19/2013 22:25
1008-2013,5.4396104,52.9307477,6/19/2013 22:55,2,6/19/2013 22:55
1008-2013,5.4392129,52.9313353,6/19/2013 23:25,2,6/19/2013 23:25
1008-2013,5.4391833,52.9313337,6/20/2013 0:26,2,6/20/2013 0:26
1008-2013,5.4391038,52.9313366,6/20/2013 0:56,2,6/20/2013 0:56
1008-2013,5.4390885,52.9313053,6/20/2013 1:26,2,6/20/2013 1:26
1008-2013,5.4391275,52.9312974,6/20/2013 1:56,2,6/20/2013 1:56
1008-2013,5.4392486,52.9313453,6/20/2013 2:26,2,6/20/2013 2:26
1008-2013,5.4398225,52.9308055,6/20/2013 2:57,2,6/20/2013 2:57
1008-2013,5.438787,52.9292984,6/20/2013 3:27,2,6/20/2013 3:27
1008-2013,5.4365572,52.9218713,6/20/2013 3:58,2,6/20/2013 3:58
1008-2013,5.4360895,52.9224707,6/20/2013 4:27,2,6/20/2013 4:27
1008-2013,5.4362962,52.9225138,6/20/2013 5:28,-1,6/20/2013 5:28
1008-2013,5.436237,52.9228337,6/20/2013 5:57,-1,6/20/2013 5:57
1008-2013,5.4358669,52.9222298,6/20/2013 6:28,-1,6/20/2013 6:28
1008-2013,5.4366962,52.9224675,6/20/2013 6:58,-1,6/20/2013 6:58
1008-2013,5.4361119,52.9226795,6/20/2013 7:28,-1,6/20/2013 7:28
1008-2013,5.4360571,52.9226701,6/20/2013 7:58,-1,6/20/2013 7:58
1008-2013,5.4384997,52.9220175,6/20/2013 8:28,-1,6/20/2013 8:28
1008-2013,5.4389497,52.9219163,6/20/2013 8:59,-1,6/20/2013 8:59
1008-2013,5.434256,52.9219768,6/20/2013 9:29,-1,6/20/2013 9:29
1008-2013,5.4349413,52.9221658,6/20/2013 9:59,-1,6/20/2013 9:59
1008-2013,5.4359248,52.9224326,6/20/2013 10:29,-1,6/20/2013 10:29
1008-2013,5.4381444,52.9216714,6/20/2013 10:59,-1,6/20/2013 10:59
1008-2013,5.4383858,52.9226694,6/20/2013 12:02,-1,6/20/2013 12:02
1008-2013,5.436534,52.921871,6/20/2013 12:32,-1,6/20/2013 12:32
1008-2013,5.4369999,52.9216869,6/20/2013 13:02,-1,6/20/2013 13:02
1008-2013,5.4384117,52.9229968,6/20/2013 13:32,-1,6/20/2013 13:32
1008-2013,5.4389766,52.9220139,6/20/2013 14:02,-1,6/20/2013 14:02
1008-2013,5.4390417,52.9219917,6/20/2013 14:32,-1,6/20/2013 14:32
1008-2013,5.4388252,52.922202,6/20/2013 15:02,-1,6/20/2013 15:02
1008-2013,5.4380046,52.9214292,6/20/2013 15:32,-1,6/20/2013 15:32
1008-2013,5.4385183,52.9216823,6/20/2013 16:02,-1,6/20/2013 16:02
1008-2013,5.438511,52.9216778,6/20/2013 16:32,-1,6/20/2013 16:32
1008-2013,5.4387502,52.9222736,6/20/2013 17:02,-1,6/20/2013 17:02
1008-2013,5.4386752,52.9224509,6/20/2013 17:32,-1,6/20/2013 17:32
1008-2013,5.4384381,52.9225357,6/20/2013 18:03,-1,6/20/2013 18:03
1008-2013,5.4385956,52.9228875,6/20/2013 18:33,-1,6/20/2013 18:33
1008-2013,5.4390489,52.921605,6/20/2013 19:03,-1,6/20/2013 19:03
1008-2013,5.4377943,52.9221006,6/20/2013 19:33,2,6/20/2013 19:33
1008-2013,5.4361208,52.9225578,6/20/2013 20:03,2,6/20/2013 20:03
1008-2013,5.4335004,52.9270432,6/20/2013 20:34,2,6/20/2013 20:34
1008-2013,5.4333762,52.9269574,6/20/2013 21:04,2,6/20/2013 21:04
1008-2013,5.4334093,52.92694,6/20/2013 21:35,2,6/20/2013 21:35
1008-2013,5.4337311,52.9272472,6/20/2013 22:07,2,6/20/2013 22:07
1008-2013,5.4341458,52.9272098,6/20/2013 22:38,2,6/20/2013 22:38
1008-2013,5.4337479,52.9272529,6/20/2013 23:08,2,6/20/2013 23:08
1008-2013,5.4396114,52.9309608,6/20/2013 23:38,2,6/20/2013 23:38
1008-2013,5.4398226,52.9307562,6/21/2013 0:08,2,6/21/2013 0:08
1008-2013,5.4398429,52.9307939,6/21/2013 0:38,2,6/21/2013 0:38
1008-2013,5.4397482,52.9307635,6/21/2013 1:09,2,6/21/2013 1:09
1008-2013,5.4397765,52.9307895,6/21/2013 1:39,2,6/21/2013 1:39
1008-2013,5.4398256,52.9307094,6/21/2013 2:08,2,6/21/2013 2:08
1008-2013,5.4398281,52.9307121,6/21/2013 2:38,2,6/21/2013 2:38
1008-2013,5.4397967,52.930711,6/21/2013 3:08,2,6/21/2013 3:08
1008-2013,5.4384898,52.9217412,6/21/2013 3:39,2,6/21/2013 3:39
1008-2013,5.439457,52.92182,6/21/2013 4:09,2,6/21/2013 4:09
1008-2013,5.4384561,52.9226986,6/21/2013 4:39,2,6/21/2013 4:39
1008-2013,5.4385211,52.9227185,6/21/2013 5:09,-1,6/21/2013 5:09
1008-2013,5.4382703,52.9215679,6/21/2013 5:39,-1,6/21/2013 5:39
1008-2013,5.4389985,52.9217877,6/21/2013 6:09,-1,6/21/2013 6:09
1008-2013,5.4388467,52.9218024,6/21/2013 6:40,-1,6/21/2013 6:40
1008-2013,5.4389487,52.9213481,6/21/2013 7:09,-1,6/21/2013 7:09
1008-2013,5.4386721,52.922359,6/21/2013 7:39,-1,6/21/2013 7:39
1008-2013,5.4378934,52.9219864,6/21/2013 8:11,-1,6/21/2013 8:11
1008-2013,5.4387482,52.9215721,6/21/2013 8:40,-1,6/21/2013 8:40
1008-2013,5.438796,52.9223116,6/21/2013 9:11,-1,6/21/2013 9:11
1008-2013,5.4388672,52.9220404,6/21/2013 9:41,-1,6/21/2013 9:41
1008-2013,5.4379985,52.9221018,6/21/2013 10:11,-1,6/21/2013 10:11
1008-2013,5.4379344,52.922196,6/21/2013 10:42,-1,6/21/2013 10:42
1008-2013,5.438093,52.9216988,6/21/2013 11:12,-1,6/21/2013 11:12
1008-2013,5.437589,52.9213023,6/21/2013 11:41,-1,6/21/2013 11:41
1008-2013,5.4371475,52.9212284,6/21/2013 12:12,-1,6/21/2013 12:12
1008-2013,5.4379265,52.9222031,6/21/2013 12:42,-1,6/21/2013 12:42
1008-2013,5.4377508,52.9219965,6/21/2013 13:12,-1,6/21/2013 13:12
1008-2013,5.4373805,52.922045,6/21/2013 13:42,-1,6/21/2013 13:42
1008-2013,5.4379058,52.9220335,6/21/2013 14:12,-1,6/21/2013 14:12
1008-2013,5.4382747,52.9217088,6/21/2013 14:42,-1,6/21/2013 14:42
1008-2013,5.4382923,52.9216991,6/21/2013 15:12,-1,6/21/2013 15:12
1008-2013,5.4381945,52.9218574,6/21/2013 15:43,-1,6/21/2013 15:43
1008-2013,5.4383442,52.9216282,6/21/2013 16:13,-1,6/21/2013 16:13
1008-2013,5.4385017,52.9228213,6/21/2013 16:43,-1,6/21/2013 16:43
1008-2013,5.438254,52.9219176,6/21/2013 17:13,-1,6/21/2013 17:13
1008-2013,5.4383161,52.9222483,6/21/2013 17:44,-1,6/21/2013 17:44
1008-2013,5.4385051,52.9227667,6/21/2013 18:15,-1,6/21/2013 18:15
1008-2013,5.4383103,52.9218633,6/21/2013 18:45,-1,6/21/2013 18:45
1008-2013,5.433705,52.9203627,6/21/2013 19:16,-1,6/21/2013 19:16
1008-2013,5.4334034,52.9210073,6/21/2013 19:46,-1,6/21/2013 19:46
1008-2013,5.4332587,52.9210926,6/21/2013 20:16,-1,6/21/2013 20:16
1008-2013,5.4332507,52.9211262,6/21/2013 20:46,2,6/21/2013 20:46
1008-2013,5.4332568,52.9211318,6/21/2013 21:16,2,6/21/2013 21:16
1008-2013,5.4399176,52.9304492,6/21/2013 21:46,2,6/21/2013 21:46
1008-2013,5.4399596,52.9304387,6/21/2013 22:16,2,6/21/2013 22:16
1008-2013,5.4399087,52.9304426,6/21/2013 22:46,2,6/21/2013 22:46
1008-2013,5.4399351,52.9304077,6/21/2013 23:16,2,6/21/2013 23:16
1008-2013,5.4400747,52.9303869,6/21/2013 23:46,2,6/21/2013 23:46
1008-2013,5.4399202,52.9304527,6/22/2013 0:17,2,6/22/2013 0:17
1008-2013,5.4399176,52.9304718,6/22/2013 0:47,2,6/22/2013 0:47
1008-2013,5.4398936,52.9304587,6/22/2013 1:17,2,6/22/2013 1:17
1008-2013,5.4399108,52.93045,6/22/2013 1:47,2,6/22/2013 1:47
1008-2013,5.4399221,52.9304512,6/22/2013 2:17,2,6/22/2013 2:17
1008-2013,5.4398604,52.9305419,6/22/2013 2:48,2,6/22/2013 2:48
1008-2013,5.4397302,52.9306583,6/22/2013 3:18,2,6/22/2013 3:18
1008-2013,5.4378163,52.9216656,6/22/2013 3:50,2,6/22/2013 3:50
1008-2013,5.4388761,52.921344,6/22/2013 4:51,2,6/22/2013 4:51
1008-2013,5.4384642,52.9226621,6/22/2013 5:21,2,6/22/2013 5:21
1008-2013,5.4386324,52.9225415,6/22/2013 5:51,-1,6/22/2013 5:51
1008-2013,5.4378589,52.9216363,6/22/2013 6:21,-1,6/22/2013 6:21
1008-2013,5.4360151,52.921817,6/22/2013 6:51,-1,6/22/2013 6:51
1008-2013,5.438626,52.9225823,6/22/2013 7:21,-1,6/22/2013 7:21
1008-2013,5.4393147,52.9207241,6/22/2013 7:51,-1,6/22/2013 7:51
1008-2013,5.4394115,52.920472,6/22/2013 8:22,-1,6/22/2013 8:22
1008-2013,5.4388188,52.921678,6/22/2013 8:52,-1,6/22/2013 8:52
1008-2013,5.4385175,52.9210958,6/22/2013 9:22,-1,6/22/2013 9:22
1008-2013,5.4390753,52.9213935,6/22/2013 9:52,-1,6/22/2013 9:52
1008-2013,5.4384974,52.9227979,6/22/2013 10:52,-1,6/22/2013 10:52
1008-2013,5.4361551,52.9225275,6/22/2013 11:23,-1,6/22/2013 11:23
1008-2013,5.4374133,52.9217583,6/22/2013 11:53,-1,6/22/2013 11:53
1008-2013,5.4377215,52.9218232,6/22/2013 12:23,-1,6/22/2013 12:23
1008-2013,5.4372529,52.9220765,6/22/2013 12:54,-1,6/22/2013 12:54
1008-2013,5.4373944,52.9220189,6/22/2013 13:23,-1,6/22/2013 13:23
1008-2013,5.4378991,52.9214523,6/22/2013 13:53,-1,6/22/2013 13:53
1008-2013,5.4382934,52.9216321,6/22/2013 14:24,-1,6/22/2013 14:24
1008-2013,5.4359588,52.922324,6/22/2013 14:56,-1,6/22/2013 14:56
1008-2013,5.4374832,52.9217296,6/22/2013 15:27,-1,6/22/2013 15:27
1008-2013,5.4353023,52.9261507,6/22/2013 16:27,-1,6/22/2013 16:27
1008-2013,5.4383981,52.9216313,6/22/2013 17:00,-1,6/22/2013 17:00
1008-2013,5.4371382,52.9211193,6/22/2013 17:30,-1,6/22/2013 17:30
1008-2013,5.4341635,52.9255378,6/22/2013 18:01,-1,6/22/2013 18:01
1008-2013,5.4359734,52.9226094,6/22/2013 18:31,-1,6/22/2013 18:31
1008-2013,5.4347873,52.9222018,6/22/2013 19:32,-1,6/22/2013 19:32
1008-2013,5.4343406,52.9215753,6/22/2013 20:02,-1,6/22/2013 20:02
1008-2013,5.4343624,52.92138,6/22/2013 20:32,-1,6/22/2013 20:32
1008-2013,5.4345595,52.9210305,6/22/2013 21:02,-1,6/22/2013 21:02
1008-2013,5.4319297,52.9260691,6/22/2013 21:32,-1,6/22/2013 21:32
1008-2013,5.4319454,52.9260887,6/22/2013 22:03,-1,6/22/2013 22:03
1008-2013,5.4319474,52.9260589,6/22/2013 22:32,-1,6/22/2013 22:32
1008-2013,5.4319639,52.9260487,6/22/2013 23:02,-1,6/22/2013 23:02
1008-2013,5.4319884,52.9260054,6/22/2013 23:32,-1,6/22/2013 23:32
1008-2013,5.4319455,52.9260692,6/23/2013 0:02,-1,6/23/2013 0:02
1008-2013,5.4319422,52.9260153,6/23/2013 0:33,2,6/23/2013 0:33
1008-2013,5.43247,52.9265305,6/23/2013 1:05,2,6/23/2013 1:05
1008-2013,5.4324516,52.9265283,6/23/2013 1:36,2,6/23/2013 1:36
1008-2013,5.432446,52.9265169,6/23/2013 2:05,2,6/23/2013 2:05
1008-2013,5.4324608,52.9265035,6/23/2013 2:35,2,6/23/2013 2:35
1008-2013,5.4345859,52.921201,6/23/2013 3:05,2,6/23/2013 3:05
1008-2013,5.4346217,52.9214706,6/23/2013 3:36,2,6/23/2013 3:36
1008-2013,5.4344083,52.9212012,6/23/2013 4:08,-1,6/23/2013 4:08
1008-2013,5.435219,52.921798,6/23/2013 4:38,-1,6/23/2013 4:38
1008-2013,5.4344543,52.9217002,6/23/2013 5:08,-1,6/23/2013 5:08
1008-2013,5.4345093,52.9233093,6/23/2013 5:38,-1,6/23/2013 5:38
1008-2013,5.4356897,52.9220303,6/23/2013 6:08,-1,6/23/2013 6:08
1008-2013,5.4345798,52.9232479,6/23/2013 6:38,-1,6/23/2013 6:38
1008-2013,5.4358939,52.9225651,6/23/2013 7:09,-1,6/23/2013 7:09
1008-2013,5.4346307,52.9214769,6/23/2013 7:40,-1,6/23/2013 7:40
1008-2013,5.4344807,52.9213986,6/23/2013 8:10,-1,6/23/2013 8:10
1008-2013,5.4340054,52.9210996,6/23/2013 8:40,-1,6/23/2013 8:40
1008-2013,5.4335767,52.9209345,6/23/2013 9:10,-1,6/23/2013 9:10
1008-2013,5.4336018,52.9209306,6/23/2013 9:42,-1,6/23/2013 9:42
1008-2013,5.4342542,52.9213885,6/23/2013 10:12,-1,6/23/2013 10:12
1008-2013,5.4346317,52.9212293,6/23/2013 10:42,-1,6/23/2013 10:42
1008-2013,5.4344409,52.9211288,6/23/2013 11:12,-1,6/23/2013 11:12
1008-2013,5.4341811,52.9218903,6/23/2013 11:42,-1,6/23/2013 11:42
1008-2013,5.4353382,52.921993,6/23/2013 12:13,-1,6/23/2013 12:13
1008-2013,5.4352087,52.9219859,6/23/2013 12:43,-1,6/23/2013 12:43
1008-2013,5.4344437,52.9217011,6/23/2013 13:13,-1,6/23/2013 13:13
1008-2013,5.4358849,52.9212693,6/23/2013 13:43,-1,6/23/2013 13:43
1008-2013,5.4346835,52.9218841,6/23/2013 14:14,-1,6/23/2013 14:14
1008-2013,5.4344321,52.9216937,6/23/2013 14:43,-1,6/23/2013 14:43
1008-2013,5.4347032,52.921304,6/23/2013 15:17,-1,6/23/2013 15:17
1008-2013,5.4346581,52.9211256,6/23/2013 15:49,-1,6/23/2013 15:49
1008-2013,5.434038,52.9202677,6/23/2013 16:19,-1,6/23/2013 16:19
1008-2013,5.4337258,52.9201303,6/23/2013 16:50,-1,6/23/2013 16:50
1008-2013,5.4374473,52.9216142,6/23/2013 17:20,-1,6/23/2013 17:20
1008-2013,5.4362961,52.9207302,6/23/2013 17:50,-1,6/23/2013 17:50
1008-2013,5.4349243,52.9205862,6/23/2013 18:20,-1,6/23/2013 18:20
1008-2013,5.4349062,52.9208138,6/23/2013 18:50,-1,6/23/2013 18:50
1008-2013,5.4345752,52.9230705,6/23/2013 19:20,-1,6/23/2013 19:20
1008-2013,5.4345652,52.9209923,6/23/2013 19:50,-1,6/23/2013 19:50
1008-2013,5.434473,52.9211337,6/23/2013 20:21,-1,6/23/2013 20:21
1008-2013,5.4349575,52.922824,6/23/2013 20:51,-1,6/23/2013 20:51
1008-2013,5.4344229,52.9232541,6/23/2013 21:22,-1,6/23/2013 21:22
1008-2013,5.4347642,52.9232622,6/23/2013 21:52,-1,6/23/2013 21:52
1008-2013,5.4352692,52.9262456,6/23/2013 22:22,-1,6/23/2013 22:22
1008-2013,5.435233,52.9262461,6/23/2013 22:52,-1,6/23/2013 22:52
1008-2013,5.4352474,52.9262539,6/23/2013 23:22,-1,6/23/2013 23:22
1008-2013,5.4352769,52.9262443,6/23/2013 23:52,2,6/23/2013 23:52
1008-2013,5.4352877,52.9263207,6/24/2013 0:22,2,6/24/2013 0:22
1008-2013,5.4351654,52.9263292,6/24/2013 0:55,2,6/24/2013 0:55
1008-2013,5.4352166,52.9262819,6/24/2013 1:27,2,6/24/2013 1:27
1008-2013,5.4351695,52.9263176,6/24/2013 1:57,2,6/24/2013 1:57
1008-2013,5.4351184,52.9262783,6/24/2013 2:27,2,6/24/2013 2:27
1008-2013,5.4345961,52.9213512,6/24/2013 2:57,-1,6/24/2013 2:57
1008-2013,5.4345801,52.9214817,6/24/2013 3:57,-1,6/24/2013 3:57
1008-2013,5.4346771,52.9231626,6/24/2013 4:28,-1,6/24/2013 4:28
1008-2013,5.4346888,52.9212818,6/24/2013 4:59,-1,6/24/2013 4:59
1008-2013,5.4364764,52.9219715,6/24/2013 5:29,-1,6/24/2013 5:29
1008-2013,5.4346372,52.92324,6/24/2013 5:59,-1,6/24/2013 5:59
1008-2013,5.4342835,52.9215284,6/24/2013 6:30,-1,6/24/2013 6:30
1008-2013,5.4346571,52.9211349,6/24/2013 7:00,-1,6/24/2013 7:00
1008-2013,5.4347707,52.9212201,6/24/2013 7:29,-1,6/24/2013 7:29
1008-2013,5.4343829,52.920379,6/24/2013 8:00,-1,6/24/2013 8:00
1008-2013,5.4391224,52.9208769,6/24/2013 8:31,-1,6/24/2013 8:31
1008-2013,5.4379563,52.921036,6/24/2013 9:30,-1,6/24/2013 9:30
1008-2013,5.4374046,52.9217879,6/24/2013 10:01,-1,6/24/2013 10:01
1008-2013,5.43805,52.9217288,6/24/2013 10:31,-1,6/24/2013 10:31
1008-2013,5.4372339,52.9218863,6/24/2013 11:01,-1,6/24/2013 11:01
1008-2013,5.4364505,52.9219699,6/24/2013 11:32,-1,6/24/2013 11:32
1008-2013,5.4364985,52.9216669,6/24/2013 12:01,-1,6/24/2013 12:01
1008-2013,5.436472,52.9216655,6/24/2013 12:31,-1,6/24/2013 12:31
1008-2013,5.4361936,52.9218423,6/24/2013 13:02,-1,6/24/2013 13:02
1008-2013,5.4367366,52.9223848,6/24/2013 13:32,-1,6/24/2013 13:32
1008-2013,5.437892,52.9219404,6/24/2013 14:02,-1,6/24/2013 14:02
1008-2013,5.4359399,52.9225634,6/24/2013 14:32,-1,6/24/2013 14:32
1008-2013,5.4363605,52.9212323,6/24/2013 15:02,-1,6/24/2013 15:02
